age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,date,latitude,longitude,contact_month,contact_year,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth
40,admin.,SINGLE,unknown,True,True,False,telephone,30,12,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2017-11-08,26.257,-88.291,11,2017,45390,2,1,2012-02-14,15
36,blue-collar,DIVORCED,high.school,False,False,False,telephone,206,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-01-01,45.74,-123.215,1,2017,156631,2,2,2012-05-18,25
37,admin.,MARRIED,university.degree,False,True,True,telephone,362,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-07-01,25.045,-95.147,7,2017,101728,0,1,2012-12-15,17
35,admin.,MARRIED,high.school,False,False,False,telephone,15,19,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2019-05-13,34.842,-122.745,5,2019,31309,2,1,2012-09-02,13
39,self-employed,MARRIED,basic.4y,True,True,False,telephone,315,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-04-25,25.18,-73.877,4,2017,97450,0,2,2012-05-13,1
44,blue-collar,MARRIED,high.school,False,False,False,telephone,250,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-05-30,33.183,-96.836,5,2017,117598,2,1,2012-09-13,16
39,technician,MARRIED,professional.course,False,False,False,telephone,700,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2016-05-25,40.937,-69.807,5,2016,131158,1,2,2012-04-18,29
40,blue-collar,MARRIED,basic.6y,False,False,False,telephone,154,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2016-11-28,29.291,-121.264,11,2016,152141,0,2,2012-07-18,30
39,entrepreneur,MARRIED,basic.6y,False,True,False,telephone,190,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2016-10-14,30.795,-74.91,10,2016,72823,1,1,2012-07-15,10
39,blue-collar,MARRIED,basic.6y,False,False,False,telephone,20,8,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2015-05-16,38.527,-121.175,5,2015,40218,0,0,2012-12-06,23
40,blue-collar,MARRIED,unknown,True,True,False,telephone,191,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2016-10-21,36.76,-113.851,10,2016,89875,0,0,2012-10-11,12
58,admin.,DIVORCED,university.degree,False,True,True,telephone,363,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-09-30,44.814,-121.916,9,2016,163217,2,1,2012-07-10,18
43,blue-collar,SINGLE,basic.4y,True,False,False,telephone,339,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2017-10-28,29.475,-100.372,10,2017,26684,2,0,2012-01-01,24
37,services,MARRIED,high.school,False,True,True,telephone,521,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,True,2017-05-17,39.879,-99.704,5,2017,126829,0,0,2012-12-19,21
37,technician,MARRIED,professional.course,True,False,False,telephone,135,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2019-03-12,41.182,-71.756,3,2019,70917,0,0,2012-05-26,8
34,admin.,SINGLE,university.degree,False,False,True,telephone,110,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2017-03-11,41.857,-78.036,3,2017,45583,2,2,2012-02-21,17
36,technician,MARRIED,professional.course,False,False,False,telephone,142,10,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2016-10-11,34.385,-111.351,10,2016,64231,2,0,2012-05-01,10
48,blue-collar,MARRIED,basic.9y,True,True,False,telephone,173,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-07-03,27.095,-99.1,7,2016,13656,1,0,2012-12-10,23
59,admin.,SINGLE,professional.course,False,False,False,telephone,291,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2017-07-29,24.779,-109.659,7,2017,74624,0,0,2012-08-05,20
32,technician,MARRIED,professional.course,False,False,False,telephone,293,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2018-06-02,43.022,-102.577,6,2018,35887,0,2,2012-02-06,31
53,unemployed,MARRIED,basic.4y,True,True,False,telephone,339,10,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2019-10-08,30.05,-89.985,10,2019,8867,1,0,2012-10-05,16
50,blue-collar,MARRIED,basic.4y,False,False,False,telephone,304,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2017-10-22,39.801,-106.783,10,2017,40525,1,2,2012-01-04,24
42,blue-collar,MARRIED,basic.4y,True,False,False,telephone,526,8,,0,NONEXISTENT,1.1,93.994,-36.4,4.858,51910,False,2018-03-28,36.728,-102.793,3,2018,159039,0,1,2012-08-03,6
45,technician,MARRIED,high.school,False,True,False,telephone,78,9,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-01-20,33.227,-99.337,1,2016,25146,1,0,2012-03-20,26
40,admin.,SINGLE,unknown,False,False,True,telephone,219,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-03-27,35.242,-71.036,3,2017,146010,1,2,2012-01-06,12
38,blue-collar,MARRIED,basic.4y,True,True,False,telephone,72,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-18,29.526,-91.16,9,2018,149665,0,2,2012-01-14,18
43,blue-collar,MARRIED,basic.4y,True,False,False,telephone,72,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-06-09,42.459,-75.827,6,2015,104765,2,0,2012-07-29,5
57,blue-collar,MARRIED,basic.4y,True,True,False,telephone,42,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-05-11,41.915,-108.41,5,2017,146170,2,1,2012-12-14,4
48,blue-collar,MARRIED,basic.9y,False,False,False,telephone,407,14,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-03-02,34.631,-67.353,3,2019,121554,1,1,2012-04-06,13
27,services,MARRIED,high.school,True,False,False,telephone,136,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-01-01,46.999,-113.468,1,2019,76426,0,2,2012-01-17,18
38,blue-collar,SINGLE,high.school,True,True,False,telephone,158,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-05-13,43.91,-118.11,5,2019,83392,0,1,2012-10-11,14
35,blue-collar,MARRIED,basic.9y,False,True,False,telephone,405,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-12-22,45.467,-85.846,12,2019,60079,1,1,2012-05-22,13
46,technician,SINGLE,university.degree,False,True,False,telephone,417,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-11-14,31.314,-81.837,11,2015,105797,2,1,2012-02-18,28
40,blue-collar,SINGLE,unknown,True,True,False,telephone,48,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-09-11,29.694,-81.781,9,2019,89523,1,1,2012-01-17,4
38,housemaid,MARRIED,basic.6y,True,True,False,telephone,201,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-19,43.273,-67.585,12,2015,10246,0,0,2012-04-05,32
28,admin.,MARRIED,university.degree,False,True,False,telephone,101,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-04,40.642,-104.898,9,2018,144328,2,2,2012-06-12,9
43,blue-collar,MARRIED,basic.4y,True,False,False,telephone,214,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-06-26,47.914,-116.423,6,2015,118557,0,0,2012-09-09,2
34,technician,SINGLE,professional.course,False,False,False,telephone,350,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-09-27,40.356,-111.382,9,2019,7498,2,0,2012-03-19,15
39,admin.,MARRIED,high.school,False,True,False,telephone,433,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-03-10,37.005,-97.139,3,2019,41835,0,0,2012-01-13,15
37,entrepreneur,MARRIED,university.degree,False,False,True,telephone,253,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-06-27,33.686,-90.265,6,2017,68853,1,0,2012-01-07,15
45,blue-collar,MARRIED,basic.6y,True,True,False,telephone,329,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-10-02,26.949,-90.819,10,2019,138522,2,1,2012-04-01,4
58,admin.,DIVORCED,university.degree,False,True,False,telephone,628,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,True,2018-06-04,27.982,-86.569,6,2018,174700,1,2,2012-03-20,15
38,blue-collar,MARRIED,basic.6y,False,True,False,telephone,110,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-04-04,41.045,-67.292,4,2015,38050,1,0,2012-02-17,26
35,admin.,MARRIED,high.school,False,True,False,telephone,259,9,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-07-08,29.702,-73.474,7,2016,65716,1,0,2012-08-13,19
36,services,MARRIED,high.school,False,True,False,telephone,260,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-12-18,27.581,-110.583,12,2019,22586,1,1,2012-01-24,14
39,technician,DIVORCED,professional.course,False,True,False,telephone,363,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-02-16,30.238,-103.095,2,2019,163151,1,2,2012-06-02,5
41,blue-collar,DIVORCED,basic.6y,False,True,False,telephone,149,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-02-22,32.241,-109.347,2,2017,132560,1,2,2012-06-04,15
41,blue-collar,DIVORCED,basic.6y,False,True,False,telephone,174,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-11-06,27.824,-116.369,11,2017,70227,1,1,2012-07-16,30
26,services,SINGLE,basic.9y,False,False,True,telephone,83,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-04-21,33.165,-123.272,4,2016,170904,2,1,2012-04-06,29
49,management,MARRIED,basic.4y,False,False,False,telephone,92,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-07,45.624,-117.123,9,2018,88410,0,1,2012-12-03,8
41,blue-collar,DIVORCED,basic.6y,False,False,False,telephone,245,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-02-22,39.01,-76.501,2,2017,177141,1,0,2012-02-27,31
40,management,MARRIED,unknown,True,True,True,telephone,260,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-03-27,27.189,-102.678,3,2017,19599,2,0,2012-03-02,8
38,admin.,DIVORCED,high.school,False,False,False,telephone,346,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-09-12,35.69,-94.77,9,2015,115731,1,1,2012-01-06,2
33,services,SINGLE,high.school,False,True,True,telephone,271,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-04-13,44.855,-122.841,4,2015,114169,2,0,2012-05-15,28
26,blue-collar,SINGLE,high.school,False,False,False,telephone,203,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-15,42.402,-72.392,9,2017,43547,1,2,2012-06-17,22
42,management,MARRIED,university.degree,False,False,False,telephone,206,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-10-18,27.386,-70.653,10,2016,105173,2,2,2012-07-19,30
35,admin.,SINGLE,university.degree,False,True,True,telephone,218,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-05-15,28.212,-76.271,5,2019,57356,2,2,2012-10-19,17
41,blue-collar,MARRIED,basic.6y,True,True,False,telephone,621,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-02-26,47.017,-83.691,2,2016,141384,0,0,2012-03-05,18
35,services,MARRIED,high.school,False,False,False,telephone,1349,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,True,2019-11-15,30.69,-104.072,11,2019,143361,0,1,2012-11-05,26
53,blue-collar,DIVORCED,basic.4y,True,True,False,telephone,385,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-04-10,33.323,-96.768,4,2018,134126,1,1,2012-11-04,2
38,admin.,SINGLE,university.degree,True,False,False,telephone,70,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-06-01,42.887,-99.35,6,2018,86271,0,1,2012-01-28,32
30,technician,SINGLE,professional.course,False,False,False,telephone,509,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-05-13,37.78,-115.965,5,2017,23683,2,0,2012-06-02,3
57,retired,SINGLE,high.school,False,True,False,telephone,128,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-11-19,44.635,-123.346,11,2015,33116,1,1,2012-02-25,8
37,blue-collar,SINGLE,basic.9y,False,False,False,telephone,136,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-10-12,34.359,-115.715,10,2017,175833,0,2,2012-08-23,10
46,admin.,DIVORCED,high.school,False,False,False,telephone,132,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-12-10,45.713,-122.243,12,2019,111899,2,2,2012-07-01,6
37,admin.,MARRIED,high.school,False,False,True,telephone,3,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-02-28,33.099,-86.64,2,2018,92969,1,1,2012-01-18,4
54,blue-collar,SINGLE,basic.4y,True,True,False,telephone,1171,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-03-21,35.709,-73.809,3,2017,113922,0,2,2012-08-22,24
47,blue-collar,MARRIED,basic.4y,True,False,False,telephone,107,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-06-30,41.517,-105.368,6,2018,118790,1,1,2012-09-01,18
41,management,MARRIED,university.degree,False,False,True,telephone,359,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-02-15,29.846,-74.204,2,2017,106992,2,1,2012-09-27,18
49,technician,MARRIED,professional.course,False,False,False,telephone,736,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,True,2015-10-31,32.354,-69.613,10,2015,41233,2,2,2012-03-21,17
51,unemployed,MARRIED,basic.9y,True,False,False,telephone,217,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-09-18,30.483,-95.525,9,2015,98152,1,0,2012-10-10,14
41,admin.,MARRIED,basic.9y,False,False,False,telephone,121,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-01-08,35.09,-76.109,1,2019,41661,2,1,2012-12-22,4
36,blue-collar,SINGLE,high.school,False,False,True,telephone,154,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-26,36.742,-91.182,9,2017,170669,1,1,2012-07-14,12
55,housemaid,MARRIED,basic.4y,False,False,False,telephone,98,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-07-22,33.135,-121.308,7,2015,74854,1,1,2012-04-30,9
47,admin.,MARRIED,high.school,False,False,False,telephone,189,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-02-07,34.287,-74.258,2,2018,143942,2,2,2012-04-09,30
25,services,MARRIED,high.school,True,False,False,telephone,89,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-10-22,38.278,-90.742,10,2016,119550,2,2,2012-08-07,23
27,blue-collar,MARRIED,basic.9y,True,True,False,telephone,412,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-01-10,25.985,-115.225,1,2018,105364,0,1,2012-01-30,14
47,blue-collar,MARRIED,basic.4y,False,True,False,telephone,302,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-02-28,49.168,-120.966,2,2019,22427,0,2,2012-11-19,16
36,technician,MARRIED,professional.course,True,False,False,telephone,90,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-04-29,47.512,-74.313,4,2015,119257,1,1,2012-02-07,8
50,admin.,DIVORCED,basic.9y,False,False,False,telephone,145,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-02-03,36.472,-107.95,2,2015,43378,0,2,2012-04-28,11
53,blue-collar,MARRIED,basic.9y,False,False,True,telephone,203,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-02-17,27.456,-105.098,2,2015,60544,1,2,2012-12-24,3
37,self-employed,MARRIED,professional.course,False,False,True,telephone,254,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-11-02,32.931,-67.603,11,2019,21457,1,2,2012-05-21,22
36,services,SINGLE,basic.9y,True,False,True,telephone,230,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-12-08,31.278,-75.877,12,2015,120422,2,0,2012-05-25,29
53,blue-collar,MARRIED,basic.9y,False,True,False,telephone,373,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-05-02,46.16,-115.027,5,2015,157624,2,2,2012-06-15,23
42,blue-collar,MARRIED,basic.4y,True,True,False,telephone,72,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-06-16,33.192,-109.573,6,2015,109104,0,2,2012-03-14,29
39,blue-collar,MARRIED,basic.4y,False,False,True,telephone,534,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-11-09,42.514,-96.845,11,2015,106939,1,0,2012-11-19,2
46,entrepreneur,MARRIED,high.school,False,False,True,telephone,225,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-09-15,32.944,-71.262,9,2016,170851,1,0,2012-05-01,10
32,services,MARRIED,high.school,True,True,False,telephone,445,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-09-07,35.352,-72.902,9,2017,90540,1,2,2012-04-06,8
28,technician,DIVORCED,university.degree,False,False,False,telephone,193,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-06-03,38.29,-119.184,6,2019,103233,2,1,2012-03-07,14
40,blue-collar,MARRIED,basic.9y,False,True,False,telephone,76,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2016-12-25,36.437,-100.835,12,2016,68091,2,1,2012-01-24,11
38,blue-collar,SINGLE,basic.9y,True,False,True,telephone,268,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-09-04,37.708,-92.207,9,2018,116097,0,1,2012-03-25,24
40,services,SINGLE,unknown,False,False,True,telephone,154,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-03-17,42.004,-111.303,3,2019,51895,0,0,2012-03-06,29
38,technician,MARRIED,basic.6y,True,False,False,telephone,785,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,True,2019-10-08,49.113,-110.262,10,2019,7231,1,2,2012-12-09,2
37,technician,SINGLE,basic.9y,False,False,True,telephone,298,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-12-03,41.999,-111.241,12,2015,18608,1,0,2012-02-09,7
39,self-employed,MARRIED,university.degree,False,False,False,telephone,286,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-07-12,32.194,-101.713,7,2016,40655,2,1,2012-08-31,32
36,blue-collar,DIVORCED,high.school,False,False,True,telephone,442,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-01-22,25.631,-76.453,1,2017,141495,1,0,2012-01-17,25
29,admin.,MARRIED,high.school,False,False,False,telephone,206,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-12-09,41.223,-117.747,12,2018,106016,1,0,2012-10-26,30
22,blue-collar,SINGLE,basic.6y,True,False,True,telephone,1073,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,True,2016-03-14,35.356,-76.244,3,2016,86289,1,2,2012-09-20,6
49,blue-collar,MARRIED,basic.4y,True,True,False,telephone,299,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-05,46.838,-81.949,9,2018,23762,2,1,2012-09-06,29
31,admin.,SINGLE,university.degree,False,False,False,telephone,162,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-08-11,28.156,-70.992,8,2018,132755,1,1,2012-06-28,6
49,blue-collar,MARRIED,basic.4y,True,True,False,telephone,504,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-08-29,34.197,-104.615,8,2015,166873,0,2,2012-11-28,8
41,blue-collar,MARRIED,basic.4y,True,False,False,telephone,488,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-12-21,33.14,-118.682,12,2017,102091,2,1,2012-08-03,7
47,management,MARRIED,basic.4y,True,False,False,telephone,190,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-10-08,34.983,-72.681,10,2019,165517,0,1,2012-05-24,3
47,admin.,SINGLE,university.degree,False,True,True,telephone,139,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2019-09-08,27.886,-75.831,9,2019,11616,1,0,2012-07-21,26
38,admin.,MARRIED,university.degree,False,False,False,telephone,124,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-02-09,32.355,-85.962,2,2015,160536,0,0,2012-11-06,12
43,admin.,DIVORCED,high.school,False,True,False,telephone,425,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2015-01-04,27.718,-102.02,1,2015,81495,0,1,2012-03-14,19
33,blue-collar,MARRIED,basic.6y,False,False,False,telephone,152,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2017-02-28,44.094,-120.968,2,2017,99004,0,0,2012-07-05,21
27,blue-collar,SINGLE,basic.9y,False,True,False,telephone,168,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-01-04,31.38,-122.259,1,2018,111020,1,0,2012-08-07,25
53,technician,MARRIED,professional.course,True,True,False,telephone,204,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-09-01,34.87,-85.433,9,2018,46460,0,0,2012-01-02,31
42,management,DIVORCED,university.degree,False,False,True,telephone,164,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-04-07,30.328,-86.091,4,2018,84480,2,1,2012-06-18,29
47,blue-collar,DIVORCED,basic.9y,False,False,True,telephone,322,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-01-29,28.528,-75.541,1,2017,92072,0,2,2012-05-29,1
55,blue-collar,MARRIED,professional.course,True,True,False,telephone,530,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-12-14,45.736,-73.263,12,2019,167500,1,0,2012-03-25,15
60,retired,DIVORCED,basic.4y,True,False,True,telephone,237,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-01-16,45.339,-75.101,1,2016,95471,0,0,2012-06-08,17
48,technician,MARRIED,high.school,False,True,False,telephone,360,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-08-08,27.42,-121.451,8,2018,46368,2,0,2012-05-11,31
43,blue-collar,DIVORCED,basic.4y,False,False,True,telephone,57,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-06-30,49.239,-70.956,6,2019,118697,2,0,2012-10-15,10
48,technician,MARRIED,high.school,False,False,False,telephone,700,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-04-16,26.949,-69.487,4,2015,44525,2,2,2012-07-27,30
48,technician,MARRIED,high.school,False,False,False,telephone,601,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-10-11,28.37,-100.813,10,2015,147842,1,0,2012-02-24,1
42,blue-collar,DIVORCED,basic.4y,False,False,False,telephone,231,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2015-07-02,45.588,-104.249,7,2015,87885,0,0,2012-11-02,29
46,admin.,SINGLE,university.degree,False,True,False,telephone,135,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-12-11,48.493,-116.597,12,2016,113075,2,2,2012-03-21,19
36,services,SINGLE,basic.9y,False,False,False,telephone,86,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2017-01-01,34.292,-100.524,1,2017,70229,2,2,2012-08-26,23
29,technician,SINGLE,university.degree,False,True,False,telephone,256,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2019-10-02,35.906,-98.296,10,2019,99149,1,2,2012-02-23,6
50,blue-collar,MARRIED,high.school,True,True,False,telephone,106,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2016-10-21,33.214,-71.073,10,2016,176495,0,1,2012-06-15,28
40,admin.,MARRIED,unknown,False,True,False,telephone,134,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.61,51910,False,2018-04-19,25.893,-89.729,4,2018,94417,1,0,2012-04-08,22
37,management,SINGLE,university.degree,False,True,False,telephone,415,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,51910,False,2018-07-05,45.203,-121.373,7,2018,64496,2,2,2012-05-04,14
